,route,cnt_total
14024,main-online-tariffs-online-archive-internet-tariffs-online-digital-archive-tariffs-rabota-bonus,1
14025,main-rabota-tariffs-internet-bonus-news-archive-bonus-internet-rabota,1
14026,main-news-tariffs-bonus-news-vklad-main-rabota-archive-tariffs,1
14027,main-tariffs-internet-tariffs-online,1
14028,main-vklad-bonus-online-tariffs-rabota-bonus-vklad-bonus-internet-vklad-rabota-news-tariffs-online-archive-tariffs-archive-tariffs-bonus-archive-vklad-archive-rabota-internet-main-bonus-internet-archive-online-internet,1
14029,main-rabota-internet-archive-rabota-internet-tariffs-archive-main-internet-main-rabota-online-news,1
14030,main-digital-online-internet,1
14031,main-internet-archive-bonus-internet-tariffs-rabota-archive-online-news-archive-main-archive,1
14032,main-tariffs-main-vklad-internet-main-online-vklad-bonus,1
14033,main-bonus-online-archive-tariffs-online-news-online-internet-rabota-bonus-tariffs,1
14034,main-news-internet-online-tariffs-vklad,1
14035,main-archive-bonus-internet-rabota-tariffs-bonus-rabota-archive,1
14036,main-internet-rabota-bonus-vklad-rabota-archive-bonus-vklad-tariffs-archive-tariffs-rabota-online-tariffs-main,1
14037,main-rabota-tariffs-bonus-main-news-vklad-archive-main-internet-news-main-bonus,1
14038,main-archive-tariffs-internet-bonus-vklad-tariffs-archive-online-news-main-online-news-bonus,1
14039,main-internet-bonus-tariffs-vklad-main,1
14040,main-bonus-archive-internet-news-internet-bonus-internet-rabota-news-internet-bonus-main-internet-rabota-main-vklad-tariffs,1
14041,main-internet-bonus-internet-online-bonus-archive,1
14042,main-bonus-rabota-vklad-bonus-online,1
14043,main-bonus-rabota-tariffs-bonus-archive-rabota-internet-archive-tariffs-news-main-news-internet-archive-online,1
14044,main-bonus-rabota-bonus-archive-online-archive,1
14045,main-rabota-archive-tariffs-vklad-main-rabota,1
14046,main-news-rabota-tariffs-vklad-tariffs-bonus-internet-bonus,1
14047,main-vklad-internet-archive-tariffs-online-tariffs-internet-main-vklad-rabota-archive-tariffs-news,1
14048,main-bonus-tariffs-internet-main-rabota-archive-internet-main,1
14049,main-vklad-internet-online-rabota-bonus-archive-rabota,1
14050,main-archive-main-bonus-archive-rabota-archive-tariffs,1
14051,main-main-digital-bonus-archive-rabota-internet-news-internet-archive-bonus-archive-main-rabota-internet-rabota-internet-tariffs-vklad-news-tariffs-online-bonus,1
14052,main-internet-bonus-archive-main,1
14053,main-vklad-online-rabota-main-internet-rabota,1
14054,main-news-bonus-online-news-tariffs-online,1
14055,main-archive-vklad-archive-rabota-bonus-tariffs-vklad-archive-main-internet,1
14056,main-online-news-internet-main-vklad,1
14057,main-internet-main-online-vklad-main-internet-online,1
14058,main-archive-bonus-archive-news-online-tariffs-vklad-main-vklad-internet-bonus-archive-internet-archive-bonus-digital-internet-main-bonus-tariffs,1
14059,main-main-archive-vklad,1
14060,main-vklad-internet-archive-tariffs-main-rabota,1
14061,main-tariffs-rabota-internet-digital-rabota-internet-main-internet-online-bonus-rabota-bonus-rabota-archive-bonus-news,1
14062,main-archive-bonus-archive-news-rabota-main-archive-main-online,1
14063,main-news-internet-news-bonus-rabota-vklad-news-tariffs-online-internet-archive-bonus-online-news,1
14064,main-archive-online-vklad-rabota-tariffs-rabota-online,1
14065,main-tariffs-archive-rabota-news-online-vklad-internet-main-internet,1
14066,main-online-archive-online-news-archive-bonus-rabota-main-vklad-bonus-online,1
14067,main-news-tariffs-main-internet-archive-news,1
14068,main-bonus-vklad-news-rabota-news-bonus-news-rabota-archive-news-vklad-rabota-online-internet-news-internet-vklad-news-internet-main-internet-tariffs-archive-rabota-digital-rabota-main-archive,1
14069,main-rabota-online-news-internet-tariffs-archive-bonus-archive-bonus-main-vklad-bonus-tariffs,1
14070,main-bonus-rabota-archive-news-online-tariffs,1
14071,main-news-internet-archive-rabota-news-rabota-bonus-online-bonus-online-rabota-internet-online-tariffs-rabota,1
14072,main-vklad-archive-tariffs-bonus-vklad-news-tariffs-online-main-archive-main-tariffs,1
14073,main-internet-archive-vklad-bonus-rabota,1
14074,main-online-main-online-internet-archive-bonus-main,1
14075,main-rabota-online-news-rabota-archive,1
14076,main-bonus-rabota-internet-archive-internet-online-archive-main-bonus-digital-tariffs-online-tariffs-news,1
14077,main-online-rabota-online-internet-archive-main-archive,1
14078,main-news-rabota-online-bonus-news,1
14079,main-bonus-internet-tariffs-rabota-news-digital-news-internet,1
14080,main-vklad-archive-news-online-digital-main-tariffs-archive-online-internet,1
14081,main-tariffs-bonus-internet-rabota-tariffs-rabota-internet-rabota-internet-rabota-tariffs-bonus-news,1
14082,main-rabota-internet-archive-internet-news-internet-rabota-online-rabota,1
14083,main-bonus-main-archive-rabota-news,1
14084,main-archive-bonus-vklad-tariffs-internet-online-tariffs-vklad-tariffs,1
14085,main-rabota-bonus-news-rabota-tariffs-archive-tariffs-rabota-news-archive-internet-main-internet-archive-main-rabota-archive,1
14086,main-internet-tariffs-internet-digital-news-online-digital,1
14087,main-tariffs-internet-vklad-tariffs-bonus-main-tariffs-internet-news-archive-internet-tariffs-news-main-internet-bonus,1
14088,main-internet-bonus-vklad-rabota-tariffs-bonus-news-tariffs-archive,1
14089,main-internet-tariffs-rabota-bonus-news,1
14090,main-rabota-main-bonus-tariffs-vklad-bonus-internet-tariffs-main-tariffs-bonus-vklad,1
14091,main-internet-tariffs-internet-archive-tariffs-internet-digital-online-vklad-internet-vklad-bonus-tariffs-bonus-tariffs-news-archive-main-rabota-news-internet,1
14092,main-news-rabota-vklad-news-main-online-bonus-rabota,1
14093,main-online-rabota-archive-vklad-main-vklad-archive-rabota-archive-vklad-internet,1
14094,main-internet-main-archive-main-bonus-rabota-online-bonus-archive,1
14095,main-vklad-news-archive-online-archive-bonus,1
14096,main-archive-main-vklad-bonus-internet-vklad-digital-news-bonus-archive-online-bonus-news-main-archive-digital-news-main,1
14097,main-archive-vklad-rabota-main-news-archive-online-bonus-internet-rabota-tariffs,1
14098,main-rabota-news-vklad-rabota-bonus-rabota-bonus-rabota,1
14099,main-vklad-tariffs-main-tariffs-rabota-bonus-online-bonus-main-archive,1
14100,main-internet-tariffs-digital-vklad-digital-bonus-archive-rabota-bonus-rabota-online-bonus-archive-main,1
14101,main-archive-tariffs-news-vklad-bonus-tariffs-bonus-vklad-bonus,1
14102,main-news-archive-tariffs-bonus-rabota-online-rabota,1
14103,main-online-vklad-tariffs-rabota-tariffs-rabota,1
14104,main-online-digital-online-internet-rabota-tariffs-news-archive,1
14105,main-archive-vklad-online-bonus-archive-rabota-bonus,1
14106,main-tariffs-online-tariffs-vklad-news-archive-online-rabota-bonus-online,1
14107,main-rabota-archive-bonus-archive-news-vklad-bonus-tariffs-bonus-news-archive-news-bonus,1
14108,main-bonus-news-tariffs-rabota,1
14109,main-digital-rabota-main-online-news-tariffs,1
14110,main-internet-archive-online-rabota-internet-rabota,1
14111,main-tariffs-archive-main-internet-vklad-archive-rabota,1
14112,main-archive-online-internet-vklad-rabota-vklad-rabota-main,1
14113,main-rabota-archive-internet-archive-rabota-online-archive-vklad-bonus-rabota-internet-vklad-archive-tariffs-news,1
14114,main-tariffs-rabota-internet-online-archive-main-vklad-archive-bonus-online-news-vklad-bonus-news-online-bonus-rabota-online,1
14115,main-bonus-internet-main-vklad-rabota-internet-bonus-internet,1
14116,main-online-bonus-rabota-main-rabota-main-rabota,1
14117,main-online-news-tariffs-news-vklad-bonus,1
14118,main-tariffs-rabota-bonus-rabota-main-archive-vklad-rabota-bonus,1
14119,main-archive-main-archive-news-bonus-tariffs,1
14120,main-internet-tariffs-online-archive-internet-bonus-archive,1
14121,main-bonus-main-archive-rabota-digital-news,1
14122,main-internet-online-archive-vklad,1
14123,main-tariffs-archive-internet-archive-news-online-news,1
14124,main-internet-vklad-main-archive-tariffs-news-digital-vklad-online-rabota-internet-tariffs-main-tariffs-rabota-bonus,1
14125,main-archive-bonus-internet-news-vklad-archive-vklad-rabota-tariffs-news-bonus-internet-main-rabota-archive-internet-vklad-internet,1
14126,main-bonus-news-internet-tariffs-news-vklad-news-internet-bonus-archive-internet-bonus-main-archive-rabota-main-tariffs-rabota,1
14127,main-news-bonus-tariffs-rabota-internet-rabota-archive-online-rabota-internet-news-rabota-archive,1
14128,main-bonus-rabota-news-archive-internet-online-archive-tariffs-rabota-bonus-online-rabota-news-online-tariffs-main-tariffs-bonus-tariffs-news-tariffs-archive-online-archive-bonus-internet,1
14129,main-tariffs-bonus-internet-news-bonus,1
14130,main-vklad-rabota-news-tariffs-online-archive-rabota-digital-news-rabota-tariffs-main-online-news,1
14131,main-internet-bonus-main-online-rabota,1
14132,main-archive-online-tariffs-vklad-archive-tariffs-rabota,1
14133,main-bonus-news-bonus-main-archive-bonus-archive,1
14134,main-bonus-internet-rabota-internet-bonus-rabota-tariffs-rabota-archive-news-internet-archive-tariffs-online-internet-tariffs-news-internet-online,1
14135,main-archive-news-tariffs-vklad-bonus-rabota-tariffs-online-rabota-online,1
14136,main-bonus-news-main-tariffs-news-online-main,1
14137,main-internet-rabota-archive-online-news-archive-digital,1
14138,main-bonus-rabota-archive-rabota-news-bonus-archive-internet-archive,1
14139,main-news-rabota-archive-news-vklad-internet-rabota-online-digital,1
14140,main-news-main-news-bonus-rabota-bonus,1
14141,main-internet-rabota-archive-rabota-online-news-archive,1
14142,main-news-rabota-archive-main-rabota-news-bonus-internet-rabota,1
14143,main-tariffs-bonus-archive-rabota-bonus-online-rabota-internet-vklad-archive,1
14144,main-rabota-internet-bonus-rabota-archive-main,1
14145,main-online-rabota-internet-bonus,1
14146,main-rabota-internet-bonus-rabota-news-internet-vklad-rabota-archive-bonus-archive-vklad-archive-rabota-internet-news-online-rabota-main,1
14147,main-vklad-archive-online-archive-tariffs,1
14148,main-vklad-internet-vklad-news-rabota-bonus-internet-bonus,1
14149,main-news-main-archive-rabota-tariffs,1
14150,main-tariffs-archive-main-tariffs-bonus-rabota-archive-bonus-rabota,1
14151,main-rabota-archive-online-archive-rabota-bonus,1
14152,main-vklad-rabota-archive-vklad-internet-tariffs-news-digital-news-tariffs-bonus-main-rabota-archive-bonus-internet-bonus-main-archive-tariffs,1
14153,main-internet-rabota-archive-tariffs-rabota,1
14154,main-bonus-internet-archive-bonus-rabota-online-bonus-news-bonus,1
14155,main-rabota-archive-tariffs-online-main-tariffs-news-bonus-internet-archive-internet-rabota-digital-main-bonus-internet-tariffs-internet-bonus-vklad-main-news-vklad-tariffs-news,1
14156,main-archive-rabota-news-online-tariffs,1
14157,main-bonus-archive-online-bonus-main-online-vklad-archive-tariffs,1
14158,main-news-online-main-online-archive-news,1
14159,main-rabota-online-archive-rabota-internet-tariffs-rabota-tariffs,1
14160,main-main-internet-main-archive-tariffs-bonus-internet-online-tariffs-archive-bonus-news-rabota,1
14161,main-internet-bonus-internet-rabota-archive-main-archive-rabota-vklad-news,1
14162,main-internet-tariffs-vklad-bonus-internet,1
14163,main-news-bonus-rabota-main-archive-bonus-online-archive-news-archive-tariffs-vklad-archive-rabota-tariffs-bonus-main-internet-main-bonus-vklad-archive-rabota-news-main-vklad-rabota-archive-internet,1
14164,main-rabota-vklad-main-internet-tariffs-rabota,1
14165,main-rabota-main-news-tariffs-news-rabota-internet-bonus-news,1
14166,main-bonus-internet-vklad-archive-bonus-rabota-archive-bonus-news-rabota-digital-vklad-internet-online-rabota-vklad-archive-rabota,1
14167,main-rabota-tariffs-internet-bonus-internet-news-bonus-rabota-online-rabota-vklad-archive-tariffs-online-internet-main-rabota-internet-rabota-archive-news-archive-rabota-news-archive-digital-archive,1
14168,main-news-archive-rabota-vklad-online-bonus-archive-internet-archive-vklad-tariffs,1
14169,main-rabota-internet-archive-news-archive-bonus-tariffs,1
14170,main-bonus-tariffs-bonus-news-rabota,1
14171,main-news-online-digital-rabota-tariffs-archive-main-bonus-vklad-tariffs,1
14172,main-rabota-bonus-news-online-tariffs-vklad,1
14173,main-rabota-archive-news-tariffs-archive-bonus-tariffs,1
14174,main-archive-rabota-main-internet-archive,1
14175,main-internet-vklad-archive-main,1
14176,main-rabota-tariffs-main-bonus-main-rabota-internet-online-vklad-main-archive-internet-tariffs-archive-main-vklad-bonus-rabota-online-internet-news,1
14177,main-rabota-news-rabota-archive-vklad-rabota-tariffs-internet,1
14178,main-tariffs-main-bonus-rabota-vklad-archive-news-rabota-news-internet-rabota-main,1
14179,main-archive-rabota-news-online-bonus,1
14180,main-bonus-digital-main-archive-news,1
14181,main-vklad-tariffs-rabota-news-bonus-main-news-bonus-rabota-archive-rabota-bonus-rabota-archive-news-rabota-archive-tariffs,1
14182,main-news-bonus-online-archive-main-bonus-tariffs-rabota-bonus-rabota-bonus,1
14183,main-news-online-internet-rabota-online-tariffs-online-archive-main-tariffs,1
14184,main-internet-rabota-news-rabota-internet-archive-bonus-vklad,1
14185,main-rabota-archive-internet-archive-main,1
14186,main-digital-archive-bonus-main,1
14187,main-tariffs-news-archive-rabota-news-vklad-rabota-archive-online-archive-tariffs-news-online-rabota-vklad-bonus,1
14188,main-internet-bonus-archive-main-bonus-archive-rabota,1
14189,main-online-rabota-main-archive-rabota,1
14190,main-archive-news-rabota-online-internet-main,1
14191,main-internet-bonus-rabota-internet-tariffs-rabota-online-bonus-main-rabota-main,1
14192,main-archive-news-rabota-archive-rabota-news-bonus-archive-rabota-tariffs,1
14193,main-archive-internet-main-archive-bonus-archive-bonus-digital,1
14194,main-news-rabota-tariffs-rabota-internet-rabota-archive-bonus,1
14195,main-bonus-vklad-bonus-internet-online-bonus,1
14196,main-bonus-vklad-bonus-vklad-archive-rabota,1
14197,main-archive-vklad-rabota-vklad-rabota-internet,1
14198,main-archive-rabota-main-rabota-internet-vklad-internet,1
14199,main-bonus-internet-main-vklad-archive-rabota,1
14200,main-internet-tariffs-news-internet-online-vklad-bonus-internet-news,1
14201,main-internet-online-vklad-news-online-main,1
14202,main-rabota-bonus-main-rabota-vklad,1
14203,main-vklad-tariffs-archive-vklad-archive-news-archive-news-rabota-archive-news-archive-rabota,1
14204,main-archive-bonus-archive-rabota-archive-rabota-online,1
14205,main-bonus-archive-news-bonus-vklad-rabota-archive-main-bonus-archive-main-online-news-main,1
14206,main-online-news-archive-tariffs-online-archive-rabota-bonus-internet-main-rabota,1
14207,main-bonus-rabota-digital-bonus,1
14208,main-news-online-main-bonus-main-archive-bonus-vklad-archive,1
14209,main-news-vklad-rabota-bonus-tariffs-news-internet-main-bonus-rabota-news,1
14210,main-rabota-internet-main-tariffs-vklad-rabota-tariffs-news,1
14211,main-bonus-rabota-archive-internet-bonus-archive-vklad-main-online,1
14212,main-tariffs-internet-tariffs-rabota-main-news-online-bonus,1
14213,main-main-rabota-internet-tariffs-bonus-archive-news-internet,1
14214,main-internet-tariffs-archive-main-rabota-vklad-rabota-internet-news-archive-tariffs-archive-rabota-archive-vklad,1
14215,main-news-internet-archive-main-rabota-internet-archive-online,1
14216,main-news-tariffs-archive-news-main-online-vklad-main,1
14217,main-internet-vklad-rabota-internet-archive-tariffs-rabota-bonus-internet-archive,1
14218,main-archive-news-vklad-archive-vklad-news-internet-archive-vklad,1
14219,main-news-main-internet-vklad-internet-online-internet-online-rabota-main-bonus-online-internet-main-internet-archive-digital,1
14220,main-tariffs-bonus-internet-main-internet-archive-rabota-news-internet-bonus-rabota-bonus-rabota-news-internet-vklad,1
14221,main-rabota-news-rabota-online-digital-rabota-vklad-news,1
14222,main-rabota-archive-rabota-news-bonus-rabota-tariffs-archive-news,1
